Cab_App_Type,Source,Destination,Price,Availability,Cab_Type,,,,
Rapido,soumya nagar,velachery,169,5,Auto,,,,
Rapido,soumya nagar,velachery,84,6,Bike,,,,
Rapido,soumya nagar,velachery,307,3,Cab,,,,
Uber,spencer plaza,broadway,98,3,Auto,,,,
Uber,spencer plaza,broadway,71,5,Bike,,,,
Uber,spencer plaza,broadway,125,6,Uber Go,,,,
Uber,spencer plaza,broadway,178,4,Uber XL,,,,
Ola,spencer plaza,broadway,97,2,Auto,,,,
Ola,spencer plaza,broadway,25,6,Bike,,,,
Ola,spencer plaza,broadway,139,7,Mini,,,,
Ola,spencer plaza,broadway,139,6,Prime Sedan,,,,
Rapido,spencer plaza,broadway,168,7,Auto,,,,
Rapido,spencer plaza,broadway,61,2,Bike,,,,
Rapido,spencer plaza,broadway,125,5,Cab,,,,
Uber,spencer plaza,KK nagar,197,1,Auto,,,,
Uber,spencer plaza,KK nagar,156,5,Bike,,,,
Uber,spencer plaza,KK nagar,209,1,Uber Go,,,,
Uber,spencer plaza,KK nagar,284,4,Uber XL,,,,
Ola,spencer plaza,KK nagar,158,4,Auto,,,,
Ola,spencer plaza,KK nagar,50,4,Bike,,,,
Ola,spencer plaza,KK nagar,200,7,Mini,,,,
Ola,spencer plaza,KK nagar,204,3,Prime Sedan,,,,
Rapido,spencer plaza,KK nagar,276,7,Auto,,,,
Rapido,spencer plaza,KK nagar,134,1,Bike,,,,
Rapido,spencer plaza,KK nagar,197,4,Cab,,,,
Uber,srinivasa nagar,vannandurai,159,5,Auto,,,,
Uber,srinivasa nagar,vannandurai,85,6,Bike,,,,
Uber,srinivasa nagar,vannandurai,165,3,Uber Go,,,,
Uber,srinivasa nagar,vannandurai,174,1,Uber XL,,,,
Ola,srinivasa nagar,vannandurai,181,2,Auto,,,,
Ola,srinivasa nagar,vannandurai,60,3,Bike,,,,
Ola,srinivasa nagar,vannandurai,229,6,Mini,,,,
Ola,srinivasa nagar,vannandurai,250,5,Prime Sedan,,,,
Rapido,srinivasa nagar,vannandurai,166,2,Auto,,,,
Rapido,srinivasa nagar,vannandurai,80,3,Bike,,,,
Rapido,srinivasa nagar,vannandurai,285,7,Cab,,,,
Uber,st thomas mount,potheri,451,5,Auto,,,,
Uber,st thomas mount,potheri,141,4,Bike,,,,
Uber,st thomas mount,potheri,610,7,Uber Go,,,,
Uber,st thomas mount,potheri,475,4,Uber XL,,,,
Ola,st thomas mount,potheri,471,7,Auto,,,,
Ola,st thomas mount,potheri,328,3,Bike,,,,
Ola,st thomas mount,potheri,651,4,Mini,,,,
Ola,st thomas mount,potheri,688,2,Prime Sedan,,,,
Rapido,st thomas mount,potheri,625,4,Auto,,,,
Rapido,st thomas mount,potheri,464,2,Bike,,,,
Rapido,st thomas mount,potheri,588,1,Cab,,,,
Uber,st thomas mount,saidapet,174,2,Auto,,,,
Uber,st thomas mount,saidapet,95,4,Bike,,,,
Uber,st thomas mount,saidapet,182,1,Uber Go,,,,
Uber,st thomas mount,saidapet,196,5,Uber XL,,,,
Ola,st thomas mount,saidapet,120,4,Auto,,,,
Ola,st thomas mount,saidapet,60,7,Bike,,,,
Ola,st thomas mount,saidapet,193,5,Mini,,,,
Ola,st thomas mount,saidapet,187,1,Prime Sedan,,,,
Rapido,st thomas mount,saidapet,212,8,Auto,,,,
Rapido,st thomas mount,saidapet,78,3,Bike,,,,
Rapido,st thomas mount,saidapet,138,1,Cab,,,,
Uber,st thomas mount,villivakkam,349,3,Auto,,,,
Uber,st thomas mount,villivakkam,359,5,Bike,,,,
Uber,st thomas mount,villivakkam,362,4,Uber Go,,,,
Uber,st thomas mount,villivakkam,436,5,Uber XL,,,,
Ola,st thomas mount,villivakkam,303,4,Auto,,,,
Ola,st thomas mount,villivakkam,120,6,Bike,,,,
Ola,st thomas mount,villivakkam,347,5,Mini,,,,
Ola,st thomas mount,villivakkam,402,7,Prime Sedan,,,,
Rapido,st thomas mount,villivakkam,481,3,Auto,,,,
Rapido,st thomas mount,villivakkam,331,5,Bike,,,,
Rapido,st thomas mount,villivakkam,385,2,Cab,,,,
Uber,tambaram,perungalathur,102,1,Auto,,,,
Uber,tambaram,perungalathur,38,5,Bike,,,,
Uber,tambaram,perungalathur,125,3,Uber Go,,,,
Uber,tambaram,perungalathur,184,7,Uber XL,,,,
Ola,tambaram,perungalathur,77,1,Auto,,,,
Ola,tambaram,perungalathur,25,4,Bike,,,,
Ola,tambaram,perungalathur,158,3,Mini,,,,
Ola,tambaram,perungalathur,167,4,Prime Sedan,,,,
Rapido,tambaram,perungalathur,99,8,Auto,,,,
Rapido,tambaram,perungalathur,30,5,Bike,,,,
Rapido,tambaram,perungalathur,138,1,Cab,,,,
Uber,Tambaram,T.nagar,245,4,Bike,,,,
Uber,Tambaram,T.nagar,342,2,Auto,,,,
Uber,Tambaram,T.nagar,449,3,Uber Go,,,,
Uber,Tambaram,T.nagar,880,7,Uber XL,,,,
Ola,Tambaram,T.nagar,321,1,Auto,,,,
Ola,Tambaram,T.nagar,175,2,Bike,,,,
Ola,Tambaram,T.nagar,508,1,Mini,,,,
Ola,Tambaram,T.nagar,509,1,Prime Sedan,,,,
Rapido,Tambaram,T.nagar,323,2,Auto,,,,
Rapido,Tambaram,T.nagar,439,2,Cab,,,,
Rapido,Tambaram,T.nagar,251,4,Bike,,,,
Uber,tharamani,kotturpuram,144,4,Auto,,,,
Uber,tharamani,kotturpuram,55,4,Bike,,,,
Uber,tharamani,kotturpuram,149,5,Uber Go,,,,
Uber,tharamani,kotturpuram,169,3,Uber XL,,,,
Ola,tharamani,kotturpuram,147,6,Auto,,,,
Ola,tharamani,kotturpuram,60,1,Bike,,,,
Ola,tharamani,kotturpuram,295,3,Mini,,,,
Ola,tharamani,kotturpuram,335,4,Prime Sedan,,,,
Rapido,tharamani,kotturpuram,139,1,Auto,,,,
Rapido,tharamani,kotturpuram,51,4,Bike,,,,
Rapido,tharamani,kotturpuram,207,1,Cab,,,,
Uber,thirumayilai,chepauk,155,7,Auto,,,,
Uber,thirumayilai,chepauk,102,8,Bike,,,,
Uber,thirumayilai,chepauk,164,6,Uber Go,,,,
Uber,thirumayilai,chepauk,196,1,Uber XL,,,,
Ola,thirumayilai,chepauk,112,1,Auto,,,,
Ola,thirumayilai,chepauk,182,1,Bike,,,,
Ola,thirumayilai,chepauk,177,3,Mini,,,,
Ola,thirumayilai,chepauk,192,2,Prime Sedan,,,,
Rapido,thirumayilai,chepauk,88,2,Auto,,,,
Rapido,thirumayilai,chepauk,205,3,Cab,,,,
Uber,thiruvallur,putlur,145,6,Auto,,,,
Uber,thiruvallur,putlur,39,6,Bike,,,,
Uber,thiruvallur,putlur,133,1,Uber Go,,,,
Uber,thiruvallur,putlur,231,3,Uber XL,,,,
Ola,thiruvallur,putlur,145,7,Auto,,,,
Ola,thiruvallur,putlur,25,6,Bike,,,,
Ola,thiruvallur,putlur,142,9,Mini,,,,
Ola,thiruvallur,putlur,161,9,Prime Sedan,,,,
Rapido,thiruvallur,putlur,152,9,Auto,,,,
Rapido,thiruvallur,putlur,30,2,Bike,,,,
Rapido,thiruvallur,putlur,163,5,Cab,,,,
Uber,Thiruvanmiyur,Mandaveli,64,3,Bike,,,,
Uber,Thiruvanmiyur,Mandaveli,229,5,Uber Go,,,,
Uber,Thiruvanmiyur,Mandaveli,433,7,Uber XL,,,,
Ola,Thiruvanmiyur,Mandaveli,122,1,Auto,,,,
Ola,Thiruvanmiyur,Mandaveli,50,1,Bike,,,,
Ola,Thiruvanmiyur,Mandaveli,203,2,Mini,,,,
Ola,Thiruvanmiyur,Mandaveli,192,2,Prime Sedan,,,,
Rapido,Thiruvanmiyur,Mandaveli,146,3,Auto,,,,
Rapido,Thiruvanmiyur,Mandaveli,52,3,Bike,,,,
Rapido,Thiruvanmiyur,Mandaveli,173,3,Cab,,,,
Uber,thiyagaraya nagar bus depot,guindy,165,1,Auto,,,,
Uber,thiyagaraya nagar bus depot,guindy,107,1,Bike,,,,
Uber,thiyagaraya nagar bus depot,guindy,175,5,Uber Go,,,,
Uber,thiyagaraya nagar bus depot,guindy,189,2,Uber XL,,,,
Ola,thiyagaraya nagar bus depot,guindy,159,3,Auto,,,,
Ola,thiyagaraya nagar bus depot,guindy,60,1,Bike,,,,
Ola,thiyagaraya nagar bus depot,guindy,202,9,Mini,,,,
Ola,thiyagaraya nagar bus depot,guindy,218,3,Prime Sedan,,,,
Rapido,thiyagaraya nagar bus depot,guindy,173,2,Auto,,,,
Rapido,thiyagaraya nagar bus depot,guindy,77,2,Bike,,,,
Rapido,thiyagaraya nagar bus depot,guindy,222,3,Cab,,,,
Uber,thousand lights,nandanam,102,3,Auto,,,,
Uber,thousand lights,nandanam,39,5,Bike,,,,
Uber,thousand lights,nandanam,128,6,Uber Go,,,,
Uber,thousand lights,nandanam,164,4,Uber XL,,,,
Ola,thousand lights,nandanam,80,3,Auto,,,,
Ola,thousand lights,nandanam,25,7,Bike,,,,
Ola,thousand lights,nandanam,139,6,Mini,,,,
Ola,thousand lights,nandanam,138,3,Prime Sedan,,,,
Rapido,thousand lights,nandanam,167,2,Auto,,,,
Rapido,thousand lights,nandanam,65,4,Bike,,,,
Rapido,thousand lights,nandanam,125,7,Cab,,,,
Uber,tirusulam,pallavaram,92,3,Auto,,,,
Uber,tirusulam,pallavaram,110,2,Bike,,,,
Uber,tirusulam,pallavaram,102,5,Uber Go,,,,
Uber,tirusulam,pallavaram,114,6,Uber XL,,,,
Ola,tirusulam,pallavaram,81,9,Auto,,,,
Ola,tirusulam,pallavaram,28,1,Bike,,,,
Ola,tirusulam,pallavaram,131,2,Mini,,,,
Ola,tirusulam,pallavaram,140,5,Prime Sedan,,,,
Rapido,tirusulam,pallavaram,97,5,Auto,,,,
Rapido,tirusulam,pallavaram,30,6,Bike,,,,
Rapido,tirusulam,pallavaram,138,3,Cab,,,,
Uber,tiruvallikeni,chepauk,101,1,Auto,,,,
Uber,tiruvallikeni,chepauk,41,7,Bike,,,,
Uber,tiruvallikeni,chepauk,129,5,Uber Go,,,,
Uber,tiruvallikeni,chepauk,232,2,Uber XL,,,,
Ola,tiruvallikeni,chepauk,58,5,Auto,,,,
Ola,tiruvallikeni,chepauk,24,2,Bike,,,,
Ola,tiruvallikeni,chepauk,137,5,Mini,,,,
Ola,tiruvallikeni,chepauk,162,9,Prime Sedan,,,,
Rapido,tiruvallikeni,chepauk,97,5,Auto,,,,
Rapido,tiruvallikeni,chepauk,34,2,Bike,,,,
Rapido,tiruvallikeni,chepauk,125,1,Cab,,,,
Uber,tiruvallikeni,mandaveli,149,3,Auto,,,,
Uber,tiruvallikeni,mandaveli,96,1,Bike,,,,
Uber,tiruvallikeni,mandaveli,165,8,Uber Go,,,,
Uber,tiruvallikeni,mandaveli,194,3,Uber XL,,,,
Ola,tiruvallikeni,mandaveli,101,3,Auto,,,,
Ola,tiruvallikeni,mandaveli,59,1,Bike,,,,
Ola,tiruvallikeni,mandaveli,170,1,Mini,,,,
Ola,tiruvallikeni,mandaveli,164,2,Prime Sedan,,,,
Rapido,tiruvallikeni,mandaveli,186,7,Auto,,,,
Rapido,tiruvallikeni,mandaveli,83,5,Bike,,,,
Rapido,tiruvallikeni,mandaveli,134,3,Cab,,,,
Uber,Uti bank,Tidal Park,145,1,Auto,,,,
Uber,Uti bank,Tidal Park,103,7,Bike,,,,
Uber,Uti bank,Tidal Park,152,5,Uber Go,,,,
Uber,Uti bank,Tidal Park,159,2,Uber XL,,,,
Ola,Uti bank,Tidal Park,164,5,Auto,,,,
Ola,Uti bank,Tidal Park,60,1,Bike,,,,
Ola,Uti bank,Tidal Park,222,5,Mini,,,,
Ola,Uti bank,Tidal Park,243,9,Prime Sedan,,,,
Rapido,Uti bank,Tidal Park,158,5,Auto,,,,
Rapido,Uti bank,Tidal Park,100,2,Bike,,,,
Rapido,Uti bank,Tidal Park,285,1,Cab,,,,
Uber,Vadapalani,Avadi,327,1,Auto,,,,
Uber,Vadapalani,Avadi,275,2,Bike,,,,
Uber,Vadapalani,Avadi,430,3,Uber Go,,,,
Uber,Vadapalani,Avadi,846,7,Uber XL,,,,
Ola,Vadapalani,Avadi,448,1,Auto,,,,
Ola,Vadapalani,Avadi,225,2,Bike,,,,
Ola,Vadapalani,Avadi,338,2,Mini,,,,
Ola,Vadapalani,Avadi,421,2,Prime Sedan,,,,
Rapido,Vadapalani,Avadi,450,3,Auto,,,,
Rapido,Vadapalani,Avadi,312,3,Bike,,,,
Rapido,Vadapalani,Avadi,404,3,Cab,,,,
Uber,vandalur,kovalam,384,3,Auto,,,,
Uber,vandalur,kovalam,298,3,Bike,,,,
Uber,vandalur,kovalam,612,5,Uber Go,,,,
Uber,vandalur,kovalam,693,2,Uber XL,,,,
Ola,vandalur,kovalam,372,1,Auto,,,,
Ola,vandalur,kovalam,312,9,Bike,,,,
Ola,vandalur,kovalam,616,3,Mini,,,,
Ola,vandalur,kovalam,619,4,Prime Sedan,,,,
Rapido,vandalur,kovalam,373,2,Auto,,,,
Rapido,vandalur,kovalam,295,5,Bike,,,,
Rapido,vandalur,kovalam,517,2,Cab,,,,
Uber,vandalur,mandaveli,412,3,Auto,,,,
Uber,vandalur,mandaveli,359,5,Bike,,,,
Uber,vandalur,mandaveli,402,4,Uber Go,,,,
Uber,vandalur,mandaveli,462,5,Uber XL,,,,
Ola,vandalur,mandaveli,433,4,Auto,,,,
Ola,vandalur,mandaveli,374,6,Bike,,,,
Ola,vandalur,mandaveli,642,5,Mini,,,,
Ola,vandalur,mandaveli,752,7,Prime Sedan,,,,
Rapido,vandalur,mandaveli,406,3,Auto,,,,
Rapido,vandalur,mandaveli,339,5,Bike,,,,
Rapido,vandalur,mandaveli,653,2,Cab,,,,
Uber,velachery,chennai park,281,8,Auto,,,,
Uber,velachery,chennai park,89,1,Bike,,,,
Uber,velachery,chennai park,264,5,Uber Go,,,,
Uber,velachery,chennai park,325,2,Uber XL,,,,
Ola,velachery,chennai park,291,5,Auto,,,,
Ola,velachery,chennai park,85,1,Bike,,,,
Ola,velachery,chennai park,273,6,Mini,,,,
Ola,velachery,chennai park,289,1,Prime Sedan,,,,
Rapido,velachery,chennai park,343,1,Auto,,,,
Rapido,velachery,chennai park,215,4,Bike,,,,
Rapido,velachery,chennai park,295,2,Cab,,,,
Uber,velachery,mambakkam,274,1,Auto,,,,
Uber,velachery,mambakkam,199,5,Bike,,,,
Uber,velachery,mambakkam,279,3,Uber Go,,,,
Uber,velachery,mambakkam,296,7,Uber XL,,,,
Ola,velachery,mambakkam,302,2,Auto,,,,
Ola,velachery,mambakkam,130,4,Bike,,,,
Ola,velachery,mambakkam,456,3,Mini,,,,
Ola,velachery,mambakkam,524,4,Prime Sedan,,,,
Rapido,velachery,mambakkam,277,8,Auto,,,,
Rapido,velachery,mambakkam,196,5,Bike,,,,
Rapido,velachery,mambakkam,448,1,Cab,,,,
Uber,velachery,marina beach,215,3,Auto,,,,
Uber,velachery,marina beach,182,7,Bike,,,,
Uber,velachery,marina beach,301,1,Uber Go,,,,
Uber,velachery,marina beach,364,6,Uber XL,,,,
Ola,velachery,marina beach,239,1,Auto,,,,
Ola,velachery,marina beach,90,2,Bike,,,,
Ola,velachery,marina beach,307,1,Mini,,,,
Ola,velachery,marina beach,350,7,Prime Sedan,,,,
Rapido,velachery,marina beach,214,1,Auto,,,,
Rapido,velachery,marina beach,139,2,Bike,,,,
Rapido,velachery,marina beach,354,4,Cab,,,,
Uber,villivakkam,avadi,254,1,Auto,,,,
Uber,villivakkam,avadi,174,2,Bike,,,,
Uber,villivakkam,avadi,259,8,Uber Go,,,,
Uber,villivakkam,avadi,253,4,Uber XL,,,,
Ola,villivakkam,avadi,291,8,Auto,,,,
Ola,villivakkam,avadi,130,2,Bike,,,,
Ola,villivakkam,avadi,368,1,Mini,,,,
Ola,villivakkam,avadi,422,6,Prime Sedan,,,,
Rapido,villivakkam,avadi,251,2,Auto,,,,
Rapido,villivakkam,avadi,170,1,Bike,,,,
Rapido,villivakkam,avadi,411,3,Cab,,,,
Uber,villivakkam,chennai park,263,1,Auto,,,,
Uber,villivakkam,chennai park,178,2,Bike,,,,
Uber,villivakkam,chennai park,246,4,Uber Go,,,,
Uber,villivakkam,chennai park,342,7,Uber XL,,,,
Ola,villivakkam,chennai park,172,1,Auto,,,,
Ola,villivakkam,chennai park,85,1,Bike,,,,
Ola,villivakkam,chennai park,254,1,Mini,,,,
Ola,villivakkam,chennai park,279,4,Prime Sedan,,,,
Rapido,villivakkam,chennai park,289,3,Auto,,,,
Rapido,villivakkam,chennai park,170,2,Bike,,,,
Rapido,villivakkam,chennai park,240,1,Cab,,,,
Uber,villivakkam,korattur,124,8,Auto,,,,
Uber,villivakkam,korattur,35,1,Bike,,,,
Uber,villivakkam,korattur,153,5,Uber Go,,,,
Uber,villivakkam,korattur,218,2,Uber XL,,,,
Ola,villivakkam,korattur,105,8,Auto,,,,
Ola,villivakkam,korattur,28,2,Bike,,,,
Ola,villivakkam,korattur,153,1,Mini,,,,
Ola,villivakkam,korattur,147,6,Prime Sedan,,,,
Rapido,villivakkam,korattur,109,2,Auto,,,,
Rapido,villivakkam,korattur,41,1,Bike,,,,
Rapido,villivakkam,korattur,200,3,Cab,,,,
Uber,villivakkam,tambaram,451,3,Auto,,,,
Uber,villivakkam,tambaram,497,6,Bike,,,,
Uber,villivakkam,tambaram,354,4,Uber Go,,,,
Uber,villivakkam,tambaram,599,7,Uber XL,,,,
Ola,villivakkam,tambaram,470,2,Auto,,,,
Ola,villivakkam,tambaram,333,1,Bike,,,,
Ola,villivakkam,tambaram,614,3,Mini,,,,
Ola,villivakkam,tambaram,470,4,Prime Sedan,,,,
Rapido,villivakkam,tambaram,649,1,Auto,,,,
Rapido,villivakkam,tambaram,480,1,Bike,,,,
Rapido,villivakkam,tambaram,608,3,Cab,,,,
Uber,virugambakkam,velachery,167,3,Bike,,,,
Uber,virugambakkam,velachery,359,8,Uber Go,,,,
Uber,virugambakkam,velachery,298,2,Auto,,,,
Uber,virugambakkam,velachery,667,10,Uber XL,,,,
Ola,virugambakkam,velachery,560,1,Auto,,,,
Ola,virugambakkam,velachery,453,3,Bike,,,,
Ola,virugambakkam,velachery,880,2,Mini,,,,
Ola,virugambakkam,velachery,910,2,Prime Sedan,,,,
Rapido,virugambakkam,velachery,238,2,Auto,,,,
Rapido,virugambakkam,velachery,157,2,Bike,,,,
Rapido,virugambakkam,velachery,309,2,Cab,,,,
Uber,vyasarpadi jeeva,perambur,89,1,Auto,,,,
Uber,vyasarpadi jeeva,perambur,77,7,Bike,,,,
Uber,vyasarpadi jeeva,perambur,129,5,Uber Go,,,,
Uber,vyasarpadi jeeva,perambur,186,2,Uber XL,,,,
Ola,vyasarpadi jeeva,perambur,77,2,Auto,,,,
Ola,vyasarpadi jeeva,perambur,25,5,Bike,,,,
Ola,vyasarpadi jeeva,perambur,131,9,Mini,,,,
Ola,vyasarpadi jeeva,perambur,138,9,Prime Sedan,,,,
Rapido,vyasarpadi jeeva,perambur,173,2,Auto,,,,
Rapido,vyasarpadi jeeva,perambur,75,5,Bike,,,,
Rapido,vyasarpadi jeeva,perambur,126,5,Cab,,,,
Uber,wavin,broadway,275,2,Auto,,,,
Uber,wavin,broadway,239,4,Bike,,,,
Uber,wavin,broadway,286,1,Uber Go,,,,
Uber,wavin,broadway,329,5,Uber XL,,,,
Ola,wavin,broadway,225,1,Auto,,,,
Ola,wavin,broadway,90,2,Bike,,,,
Ola,wavin,broadway,296,4,Mini,,,,
Ola,wavin,broadway,295,3,Prime Sedan,,,,
Rapido,wavin,broadway,328,2,Auto,,,,
Rapido,wavin,broadway,221,6,Bike,,,,
Rapido,wavin,broadway,279,4,Cab,,,,
Uber,wimco nagar,ennore,114,5,Auto,,,,
Uber,wimco nagar,ennore,49,1,Bike,,,,
Uber,wimco nagar,ennore,122,4,Uber Go,,,,
Uber,wimco nagar,ennore,134,5,Uber XL,,,,
Ola,wimco nagar,ennore,133,7,Auto,,,,
Ola,wimco nagar,ennore,60,3,Bike,,,,
Ola,wimco nagar,ennore,186,8,Mini,,,,
Ola,wimco nagar,ennore,200,5,Prime Sedan,,,,
Rapido,wimco nagar,ennore,119,1,Auto,,,,
Rapido,wimco nagar,ennore,44,4,Bike,,,,
Rapido,wimco nagar,ennore,207,2,Cab,,,,
Uber,Navalur,padur,170,2,Auto,,,,
Uber,Navalur,padur,62,3,Bike,,,,
Uber,Navalur,padur,219,9,Uber Go,,,,
Uber,Navalur,padur,378,5,Uber XL,,,,
Ola,Navalur,padur,140,1,Auto,,,,
Ola,Navalur,padur,60,2,Bike,,,,
Ola,Navalur,padur,320,9,Mini,,,,
Ola,Navalur,padur,289,3,Prime Sedan,,,,
Rapido,Navalur,padur,125,3,Auto,,,,
Rapido,Navalur,padur,45,3,Bike,,,,
Rapido,Navalur,padur,125,6,Cab,,,,
Uber,Kotturpuram,Washermanpet,298,3,Auto,,,,
Uber,Kotturpuram,Washermanpet,165,5,Bike,,,,
Uber,Kotturpuram,Washermanpet,359,8,Uber Go,,,,
Uber,Kotturpuram,Washermanpet,664,5,Uber XL,,,,
Ola,Kotturpuram,Washermanpet,273,1,Auto,,,,
Ola,Kotturpuram,Washermanpet,90,2,Bike,,,,
Ola,Kotturpuram,Washermanpet,356,5,Mini,,,,
Ola,Kotturpuram,Washermanpet,348,5,Prime Sedan,,,,
Rapido,Kotturpuram,Washermanpet,237,1,Auto,,,,
Rapido,Kotturpuram,Washermanpet,156,1,Bike,,,,
Rapido,Kotturpuram,Washermanpet,308,7,Cab,,,,
Uber,Thiruvottiyur,purasaiwakkam,298,3,Auto,,,,
Uber,Thiruvottiyur,purasaiwakkam,165,6,Bike,,,,
Uber,Thiruvottiyur,purasaiwakkam,359,6,Uber Go,,,,
Uber,Thiruvottiyur,purasaiwakkam,664,8,Uber XL,,,,
Ola,Thiruvottiyur,purasaiwakkam,275,2,Auto,,,,
Ola,Thiruvottiyur,purasaiwakkam,90,1,Bike,,,,
Ola,Thiruvottiyur,purasaiwakkam,355,5,Mini,,,,
Ola,Thiruvottiyur,purasaiwakkam,349,5,Prime Sedan,,,,
Rapido,Thiruvottiyur,purasaiwakkam,192,2,Auto,,,,
Rapido,Thiruvottiyur,purasaiwakkam,106,2,Bike,,,,
Rapido,Thiruvottiyur,purasaiwakkam,232,2,Cab,,,,
Uber,Kilpauk,Ayanavaram,154,1,Auto,,,,
Uber,Kilpauk,Ayanavaram,46,2,Bike,,,,
Uber,Kilpauk,Ayanavaram,159,5,Uber Go,,,,
Uber,Kilpauk,Ayanavaram,274,8,Uber XL,,,,
Ola,Kilpauk,Ayanavaram,87,1,Auto,,,,
Ola,Kilpauk,Ayanavaram,28,3,Bike,,,,
Ola,Kilpauk,Ayanavaram,167,2,Mini,,,,
Ola,Kilpauk,Ayanavaram,160,3,Prime Sedan,,,,
Rapido,Kilpauk,Ayanavaram,98,2,Auto,,,,
Rapido,Kilpauk,Ayanavaram,33,2,Bike,,,,
Rapido,Kilpauk,Ayanavaram,125,4,Cab,,,,
Uber,Moggappair,paadi,134,2,Auto,,,,
Uber,Moggappair,paadi,38,2,Bike,,,,
Uber,Moggappair,paadi,141,5,Uber Go,,,,
Uber,Moggappair,paadi,237,4,Uber XL,,,,
Ola,Moggappair,paadi,114,1,Auto,,,,
Ola,Moggappair,paadi,25,2,Bike,,,,
Ola,Moggappair,paadi,131,2,Mini,,,,
Ola,Moggappair,paadi,138,1,Prime Sedan,,,,
Rapido,Moggappair,paadi,731,1,Auto,,,,
Rapido,Moggappair,paadi,481,3,Bike,,,,
Rapido,Moggappair,paadi,685,1,Cab,,,,
Uber,Kundrathur,Arumbakkam,465,2,Auto,,,,
Uber,Kundrathur,Arumbakkam,300,3,Bike,,,,
Uber,Kundrathur,Arumbakkam,459,4,Uber Go,,,,
Uber,Kundrathur,Arumbakkam,881,5,Uber XL,,,,
Ola,Kundrathur,Arumbakkam,390,1,Auto,,,,
Ola,Kundrathur,Arumbakkam,120,1,Bike,,,,
Ola,Kundrathur,Arumbakkam,284,1,Mini,,,,
Ola,Kundrathur,Arumbakkam,335,1,Prime Sedan,,,,
Rapido,Kundrathur,Arumbakkam,433,2,Auto,,,,
Rapido,Kundrathur,Arumbakkam,275,2,Bike,,,,
Rapido,Kundrathur,Arumbakkam,484,2,Cab,,,,
Uber,Teynampet,Alandur,228,3,Auto,,,,
Uber,Teynampet,Alandur,118,3,Bike,,,,
Uber,Teynampet,Alandur,229,3,Uber Go,,,,
Uber,Teynampet,Alandur,445,6,Uber XL,,,,
Ola,Teynampet,Alandur,224,1,Auto,,,,
Ola,Teynampet,Alandur,50,2,Bike,,,,
Ola,Teynampet,Alandur,162,2,Mini,,,,
Ola,Teynampet,Alandur,183,2,Prime Sedan,,,,
Rapido,Teynampet,Alandur,233,1,Auto,,,,
Rapido,Teynampet,Alandur,121,1,Bike,,,,
Rapido,Teynampet,Alandur,226,4,Cab,,,,
Uber,poonamallee,Kattupakkam,125,3,Auto,,,,
Uber,poonamallee,Kattupakkam,63,5,Bike,,,,
Uber,poonamallee,Kattupakkam,199,6,Uber Go,,,,
Uber,poonamallee,Kattupakkam,348,9,Uber XL,,,,
Ola,poonamallee,Kattupakkam,135,2,Auto,,,,
Ola,poonamallee,Kattupakkam,25,2,Bike,,,,
Ola,poonamallee,Kattupakkam,114,2,Mini,,,,
Ola,poonamallee,Kattupakkam,126,2,Prime Sedan,,,,
Rapido,poonamallee,Kattupakkam,152,2,Auto,,,,
Rapido,poonamallee,Kattupakkam,62,2,Bike,,,,
Rapido,poonamallee,Kattupakkam,157,2,Cab,,,,
Uber,semmancherry,Camp Road,295,3,Auto,,,,
Uber,semmancherry,Camp Road,190,4,Bike,,,,
Uber,semmancherry,Camp Road,369,3,Uber Go,,,,
Uber,semmancherry,Camp Road,699,5,Uber XL,,,,
Ola,semmancherry,Camp Road,380,1,Auto,,,,
Ola,semmancherry,Camp Road,120,3,Bike,,,,
Ola,semmancherry,Camp Road,275,5,Mini,,,,
Ola,semmancherry,Camp Road,325,3,Prime Sedan,,,,
Rapido,semmancherry,Camp Road,384,1,Auto,,,,
Rapido,semmancherry,Camp Road,220,1,Bike,,,,
Rapido,semmancherry,Camp Road,370,3,Cab,,,,
Uber,Maduravoyal,K.K Nagar,209,4,Auto,,,,
Uber,Maduravoyal,K.K Nagar,121,4,Bike,,,,
Uber,Maduravoyal,K.K Nagar,177,7,Uber Go,,,,
Uber,Maduravoyal,K.K Nagar,533,9,Uber XL,,,,
Ola,Maduravoyal,K.K Nagar,245,4,Auto,,,,
Ola,Maduravoyal,K.K Nagar,65,3,Bike,,,,
Ola,Maduravoyal,K.K Nagar,207,2,Mini,,,,
Ola,Maduravoyal,K.K Nagar,211,3,Prime Sedan,,,,
Rapido,Maduravoyal,K.K Nagar,254,2,Auto,,,,
Rapido,Maduravoyal,K.K Nagar,105,2,Bike,,,,
Rapido,Maduravoyal,K.K Nagar,158,2,Cab,,,,
Uber,Saligramam,Thiruverkadu,204,3,Auto,,,,
Uber,Saligramam,Thiruverkadu,127,3,Bike,,,,
Uber,Saligramam,Thiruverkadu,167,5,Uber Go,,,,
Uber,Saligramam,Thiruverkadu,499,6,Uber XL,,,,
Ola,Saligramam,Thiruverkadu,243,2,Auto,,,,
Ola,Saligramam,Thiruverkadu,110,3,Bike,,,,
Ola,Saligramam,Thiruverkadu,219,1,Mini,,,,
Ola,Saligramam,Thiruverkadu,222,1,Prime Sedan,,,,
Rapido,Saligramam,Thiruverkadu,257,1,Auto,,,,
Rapido,Saligramam,Thiruverkadu,142,1,Bike,,,,
Rapido,Saligramam,Thiruverkadu,207,5,Cab,,,,
Uber,Ramapuram,MMDA colony,222,3,Auto,,,,
